AlertId,Timestamp,SourceNodeId,SourceNodeType,AlertType,Severity,Description,OpticalPowerDbm,BitErrorRate,CPUUtilPct,PacketLossPct
ALT-20260206-904640,2026-02-06T17:07:56.654Z,LINK-BNE-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-3.1,4.666e-12,41.0,0.116
ALT-20260206-157574,2026-02-06T17:09:12.478Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.2,7.772e-12,31.1,0.285
ALT-20260206-436407,2026-02-06T17:09:41.482Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.2,3.790e-12,22.2,0.227
ALT-20260206-057655,2026-02-06T17:11:12.344Z,GNB-MEL-3012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.5% — brief convergence spike,-2.2,6.340e-12,17.9,0.63
ALT-20260206-461450,2026-02-06T17:11:48.271Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,3.458e-12,34.4,0.314
ALT-20260206-761741,2026-02-06T17:13:29.797Z,GNB-SYD-2042,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-4.1,5.823e-12,36.5,0.655
ALT-20260206-531731,2026-02-06T17:15:40.806Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.79% — transient microloop,-3.0,2.118e-12,32.3,0.001
ALT-20260206-041120,2026-02-06T17:16:15.942Z,LINK-SYD-AGG-NORTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.07% — transient microloop,-2.9,3.211e-12,48.9,0.655
ALT-20260206-106537,2026-02-06T17:16:46.803Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-1.5,1.326e-12,26.2,0.001
ALT-20260206-917042,2026-02-06T17:18:06.201Z,LINK-SYD-AGG-NORTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.64% — transient microloop,-2.7,4.325e-12,23.6,0.701
ALT-20260206-403208,2026-02-06T17:18:47.635Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.90% — transient microloop,-2.0,2.301e-12,50.6,0.09
ALT-20260206-239747,2026-02-06T17:19:31.460Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.2,3.114e-12,29.9,0.403
ALT-20260206-647109,2026-02-06T17:19:34.461Z,LINK-MEL-AGG-EAST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.45% — transient microloop,-2.8,7.409e-12,24.8,0.186
ALT-20260206-285690,2026-02-06T17:21:31.904Z,LINK-MEL-AGG-WEST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.5% — brief convergence spike,-2.2,4.702e-12,26.0,1.294
ALT-20260206-696404,2026-02-06T17:22:04.039Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.5,5.400e-12,30.3,0.353
ALT-20260206-872609,2026-02-06T17:22:29.252Z,LINK-SYD-MEL-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.44% — transient microloop,-3.2,2.727e-12,35.3,0.39
ALT-20260206-417770,2026-02-06T17:22:57.803Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.65% — transient microloop,-3.1,2.205e-12,20.1,0.283
ALT-20260206-025157,2026-02-06T17:24:27.721Z,GNB-MEL-3012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-3.4,6.183e-12,42.5,0.604
ALT-20260206-147974,2026-02-06T17:25:01.282Z,LINK-SYD-AGG-NORTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.44% — transient microloop,-3.0,5.590e-12,47.3,0.595
ALT-20260206-002288,2026-02-06T17:25:28.764Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.26% — transient microloop,-3.0,4.220e-12,28.2,0.039
ALT-20260206-840943,2026-02-06T17:25:54.345Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.5,5.550e-12,25.9,0.373
ALT-20260206-140720,2026-02-06T17:26:08.082Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,4.743e-12,40.2,0.303
ALT-20260206-645475,2026-02-06T17:27:29.108Z,LINK-MEL-AGG-EAST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-3.8,1.000e-14,32.1,0.116
ALT-20260206-214564,2026-02-06T17:28:02.398Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,3.602e-12,49.8,0.523
ALT-20260206-319753,2026-02-06T17:28:34.032Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,1.000e-14,12.7,0.342
ALT-20260206-025045,2026-02-06T17:29:58.179Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.1,1.102e-11,49.6,0.188
ALT-20260206-997862,2026-02-06T17:32:45.369Z,GNB-BNE-4011,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-2.5,1.033e-11,41.3,0.805
ALT-20260206-206136,2026-02-06T17:34:06.094Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.91% — transient microloop,-2.6,1.060e-11,41.0,0.475
ALT-20260206-832394,2026-02-06T17:34:26.228Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,1.140e-11,38.8,0.577
ALT-20260206-596913,2026-02-06T17:35:44.698Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.32% — transient microloop,-2.6,7.583e-12,10,0.001
ALT-20260206-356104,2026-02-06T17:36:21.009Z,GNB-MEL-3011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.35% — transient microloop,-2.7,4.836e-12,39.7,1.058
ALT-20260206-996991,2026-02-06T17:37:09.868Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,4.669e-12,19.0,0.045
ALT-20260206-305684,2026-02-06T17:44:04.704Z,LINK-SYD-MEL-FIBRE-02,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.5% — brief convergence spike,-2.2,3.341e-12,40.7,0.274
ALT-20260206-956839,2026-02-06T17:44:32.103Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.5,8.211e-13,29.3,0.747
ALT-20260206-201627,2026-02-06T17:45:17.525Z,LINK-MEL-AGG-EAST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.37% — transient microloop,-2.4,6.461e-12,29.8,0.001
ALT-20260206-462723,2026-02-06T17:48:50.492Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.5,7.508e-12,15.4,0.649
ALT-20260206-151465,2026-02-06T17:48:59.685Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.5,5.417e-12,22.6,0.001
ALT-20260206-048675,2026-02-06T17:49:39.919Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.7,1.725e-12,39.8,0.185
ALT-20260206-475128,2026-02-06T17:50:06.619Z,LINK-SYD-MEL-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.93% — transient microloop,-3.0,3.958e-12,35.5,0.309
ALT-20260206-630630,2026-02-06T17:51:38.371Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.9,1.000e-14,40.4,0.303
ALT-20260206-981272,2026-02-06T17:52:31.607Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.06% — transient microloop,-2.3,3.683e-12,34.8,0.83
ALT-20260206-915932,2026-02-06T17:55:19.437Z,LINK-MEL-AGG-EAST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.37% — transient microloop,-2.2,3.336e-12,20.9,0.481
ALT-20260206-479248,2026-02-06T17:55:34.882Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,5.827e-12,34.8,0.028
ALT-20260206-346763,2026-02-06T18:02:14.786Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.46% — transient microloop,-2.1,1.785e-12,64.0,1.141
ALT-20260206-899179,2026-02-06T18:03:23.308Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,5.783e-12,26.8,0.439
ALT-20260206-077058,2026-02-06T18:04:27.099Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.5,1.668e-12,57.8,0.001
ALT-20260206-979747,2026-02-06T18:05:02.355Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.4,5.455e-12,60.8,0.037
ALT-20260206-818679,2026-02-06T18:06:15.691Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.2,6.031e-12,34.2,0.57
ALT-20260206-211843,2026-02-06T18:06:45.903Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.5,4.326e-12,41.9,0.675
ALT-20260206-832962,2026-02-06T18:07:57.420Z,GNB-MEL-3011,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.5% — brief convergence spike,-2.8,2.624e-12,43.4,0.001
ALT-20260206-062171,2026-02-06T18:08:13.814Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.3,5.852e-12,37.1,0.009
ALT-20260206-486323,2026-02-06T18:11:16.685Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.05% — transient microloop,-3.4,3.629e-12,35.9,0.203
ALT-20260206-974517,2026-02-06T18:11:32.488Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,5.554e-12,42.7,0.31
ALT-20260206-875890,2026-02-06T18:11:38.758Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.1,6.604e-12,31.0,0.001
ALT-20260206-439875,2026-02-06T18:12:22.323Z,LINK-SYD-MEL-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.4% — brief convergence spike,-2.4,1.119e-11,28.3,0.046
ALT-20260206-016761,2026-02-06T18:13:19.654Z,GNB-BNE-4012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-2.9,4.018e-12,21.8,0.231
ALT-20260206-422236,2026-02-06T18:14:31.055Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.3,4.318e-12,39.1,0.498
ALT-20260206-360289,2026-02-06T18:14:51.448Z,LINK-MEL-BNE-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.6% — brief convergence spike,-2.8,9.975e-12,31.6,0.001
ALT-20260206-131601,2026-02-06T18:16:17.800Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,3.605e-12,63.3,0.526
ALT-20260206-818858,2026-02-06T18:16:42.573Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.0,1.161e-11,10.9,0.223
ALT-20260206-269492,2026-02-06T18:17:56.555Z,LINK-SYD-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-3.8,3.704e-12,40.7,0.429
ALT-20260206-489587,2026-02-06T18:18:46.184Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.05% — transient microloop,-3.4,3.605e-12,37.8,0.215
ALT-20260206-651568,2026-02-06T18:19:31.536Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-4.0,5.471e-12,37.1,0.083
ALT-20260206-463909,2026-02-06T18:19:32.301Z,GNB-MEL-3021,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.6% — brief convergence spike,-3.3,2.222e-12,26.7,0.979
ALT-20260206-342855,2026-02-06T18:19:42.566Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,4.700e-12,52.4,0.001
ALT-20260206-865253,2026-02-06T18:20:22.720Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.3,7.582e-12,31.0,0.309
ALT-20260206-558878,2026-02-06T18:20:30.034Z,GNB-MEL-3021,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.26% — transient microloop,-3.1,5.843e-12,37.1,0.104
ALT-20260206-711471,2026-02-06T18:21:19.999Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.6,5.654e-12,10,0.394
ALT-20260206-492899,2026-02-06T18:22:29.428Z,LINK-SYD-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.8,1.000e-14,21.2,0.49
ALT-20260206-402678,2026-02-06T18:23:22.109Z,GNB-SYD-2043,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.32% — transient microloop,-2.5,6.017e-12,31.1,0.887
ALT-20260206-194051,2026-02-06T18:24:24.369Z,GNB-SYD-2041,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-2.0,7.725e-12,34.0,0.082
ALT-20260206-621237,2026-02-06T18:24:26.131Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,1.166e-11,40.1,0.504
ALT-20260206-207021,2026-02-06T18:24:28.172Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-1.8,7.061e-12,48.9,0.19
ALT-20260206-054213,2026-02-06T18:26:32.215Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,7.622e-12,49.9,0.094
ALT-20260206-353555,2026-02-06T18:29:03.163Z,LINK-MEL-AGG-EAST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-1.9,1.866e-12,17.0,0.001
ALT-20260206-164527,2026-02-06T18:30:48.198Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.2,4.142e-12,30.0,0.133
ALT-20260206-074379,2026-02-06T18:32:26.667Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,1.628e-12,42.6,0.402
ALT-20260206-036288,2026-02-06T18:32:45.822Z,GNB-MEL-3011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.93% — transient microloop,-2.1,8.312e-12,37.7,0.45
ALT-20260206-655981,2026-02-06T18:33:01.335Z,LINK-BNE-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.47% — transient microloop,-2.6,2.189e-12,29.0,0.048
ALT-20260206-919937,2026-02-06T18:33:08.416Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-1.7,7.698e-12,10.5,0.252
ALT-20260206-368416,2026-02-06T18:34:08.881Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.8,6.121e-12,25.1,0.297
ALT-20260206-432405,2026-02-06T18:34:15.687Z,LINK-SYD-MEL-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.61% — transient microloop,-2.6,6.229e-12,28.7,0.125
ALT-20260206-454601,2026-02-06T18:36:23.228Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.4,4.791e-12,55.3,0.065
ALT-20260206-325824,2026-02-06T18:38:40.790Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,1.020e-11,19.3,0.162
ALT-20260206-688169,2026-02-06T18:39:55.409Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.3,8.319e-12,29.2,0.375
ALT-20260206-493893,2026-02-06T18:42:08.943Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,5.679e-12,27.5,0.31
ALT-20260206-217205,2026-02-06T18:42:35.066Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.3,6.806e-12,20.3,0.204
ALT-20260206-027535,2026-02-06T18:43:14.978Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,6.226e-12,59.8,0.3
ALT-20260206-070518,2026-02-06T18:43:41.415Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.3,7.611e-12,27.8,0.206
ALT-20260206-904465,2026-02-06T18:43:57.929Z,GNB-SYD-2042,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.4% — brief convergence spike,-2.7,5.611e-12,21.0,0.001
ALT-20260206-976281,2026-02-06T18:44:19.210Z,GNB-SYD-2041,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-2.9,6.796e-12,59.7,0.079
ALT-20260206-108335,2026-02-06T18:47:01.259Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.6,7.948e-12,36.6,0.309
ALT-20260206-761824,2026-02-06T18:51:36.310Z,LINK-MEL-AGG-EAST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.32% — transient microloop,-2.9,5.302e-12,31.5,0.527
ALT-20260206-649222,2026-02-06T18:54:05.465Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,1.000e-14,50.2,0.113
ALT-20260206-055915,2026-02-06T18:54:12.397Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.9,4.247e-12,22.4,0.604
ALT-20260206-548177,2026-02-06T18:54:28.544Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.3,1.031e-11,10,0.154
ALT-20260206-599686,2026-02-06T18:54:33.691Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.2,1.000e-14,34.4,0.419
ALT-20260206-997819,2026-02-06T18:55:38.067Z,LINK-MEL-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.56% — transient microloop,-3.2,4.248e-12,53.2,0.808
ALT-20260206-227521,2026-02-06T18:56:29.384Z,LINK-SYD-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.14% — transient microloop,-2.5,6.834e-12,36.1,0.425
ALT-20260206-260220,2026-02-06T18:58:50.132Z,GNB-MEL-3012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.38% — transient microloop,-2.4,6.240e-12,29.0,0.239
ALT-20260206-590807,2026-02-06T18:59:31.525Z,LINK-MEL-AGG-EAST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.68% — transient microloop,-2.9,5.844e-12,39.2,0.39
ALT-20260206-815573,2026-02-06T19:01:46.065Z,GNB-SYD-2042,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-2.0,6.370e-12,29.9,0.145
ALT-20260206-356415,2026-02-06T19:02:28.373Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.0% — brief convergence spike,-2.9,5.892e-12,27.3,0.093
ALT-20260206-851202,2026-02-06T19:03:22.382Z,LINK-SYD-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.9,8.202e-12,23.4,0.101
ALT-20260206-269847,2026-02-06T19:05:24.276Z,LINK-MEL-BNE-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.3,9.732e-13,28.0,0.02
ALT-20260206-646020,2026-02-06T19:05:31.464Z,LINK-SYD-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.2,6.665e-12,52.3,0.359
ALT-20260206-880550,2026-02-06T19:07:51.411Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.1,8.674e-12,36.7,0.23
ALT-20260206-292436,2026-02-06T19:08:17.562Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-1.8,3.470e-12,22.7,0.481
ALT-20260206-034297,2026-02-06T19:08:51.272Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.9,5.394e-12,21.5,0.923
ALT-20260206-147097,2026-02-06T19:10:19.116Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,6.738e-12,40.1,0.346
ALT-20260206-045433,2026-02-06T19:11:33.577Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,4.256e-12,32.5,0.573
ALT-20260206-957983,2026-02-06T19:13:55.889Z,GNB-MEL-3012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.53% — transient microloop,-2.7,7.626e-12,30.9,0.359
ALT-20260206-547466,2026-02-06T19:14:10.843Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,7.370e-12,40.2,0.395
ALT-20260206-014868,2026-02-06T19:16:21.520Z,LINK-SYD-MEL-FIBRE-02,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.6% — brief convergence spike,-3.0,5.175e-12,40.7,0.34
ALT-20260206-208781,2026-02-06T19:18:06.432Z,GNB-MEL-3021,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.85% — transient microloop,-2.9,5.240e-12,34.0,0.296
ALT-20260206-139140,2026-02-06T19:19:38.509Z,LINK-BNE-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,3.561e-12,38.7,0.001
ALT-20260206-493771,2026-02-06T19:21:45.354Z,GNB-SYD-2042,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-3.0,4.956e-12,24.3,0.222
ALT-20260206-692666,2026-02-06T19:22:01.061Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,8.246e-12,20.7,0.377
ALT-20260206-376109,2026-02-06T19:23:00.984Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,4.593e-12,39.5,0.672
ALT-20260206-782021,2026-02-06T19:23:56.126Z,LINK-BNE-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.5,1.000e-14,24.4,0.432
ALT-20260206-749288,2026-02-06T19:26:03.224Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.3,1.547e-12,47.8,0.066
ALT-20260206-954545,2026-02-06T19:27:39.465Z,GNB-MEL-3011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.62% — transient microloop,-3.5,6.233e-12,35.6,0.228
ALT-20260206-629274,2026-02-06T19:28:39.743Z,GNB-MEL-3021,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.0% — brief convergence spike,-3.2,2.841e-12,32.0,0.67
ALT-20260206-769514,2026-02-06T19:29:08.281Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.64% — transient microloop,-3.1,1.069e-12,38.8,0.381
ALT-20260206-944548,2026-02-06T19:29:38.178Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,5.986e-12,41.9,0.249
ALT-20260206-998526,2026-02-06T19:31:52.374Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,2.146e-12,26.1,0.655
ALT-20260206-587849,2026-02-06T19:32:47.102Z,LINK-BNE-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.6,5.357e-12,29.6,0.393
ALT-20260206-759438,2026-02-06T19:32:47.208Z,GNB-MEL-3011,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-2.7,7.092e-12,45.7,0.232
ALT-20260206-354278,2026-02-06T19:33:55.279Z,LINK-MEL-AGG-EAST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-2.2,5.491e-12,40.6,0.263
ALT-20260206-029464,2026-02-06T19:34:23.273Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.1,5.570e-12,35.1,0.643
